Project,Cluster,Correlation,P-Value
LLVM_spearman-estimate.csv,Cluster positivo,0.682242292337953,0.0207323771096886
Emacs_spearman-estimate.csv,Cluster negativo,-0.717137165600636,0.0129927864877574
